soc-05.25.285.15.284,.815.be,34.126.223.247 
soc-06.26.284.16.283,.815.be,34.131.241.58 
soc-07.27.283.17.282,.815.be,34.131.247.79 
soc-08.28.282.18.281,.815.be,34.126.211.137 
soc-09.29.281.19.280,.815.be,34.131.23.207 
soc-10.30.280.20.279,.815.be,34.131.97.188
soc-11.31.279.21.278,.815.be,34.131.215.31 
soc-12.32.278.22.277,.815.be,34.126.216.26 
soc-13.33.277.23.276,.815.be,34.126.223.247 
soc-14.34.276.24.275,.815.be,34.131.241.58 
soc-15.35.275.25.274,.815.be,34.131.247.79 
soc-16.36.274.26.273,.815.be,34.126.211.137 
soc-17.37.273.27.272,.815.be,34.131.23.207 
soc-18.38.272.28.271,.815.be,34.131.97.188
soc-19.39.271.29.270,.815.be,34.131.215.31 
soc-20.40.270.30.269,.815.be,34.126.216.26 
soc-21.41.269.31.268,.815.be,34.126.223.247 
soc-22.42.268.32.267,.815.be,34.131.241.58 
soc-23.43.267.33.266,.815.be,34.131.247.79 
soc-24.44.266.34.265,.815.be,34.126.211.137 
soc-25.45.265.35.264,.815.be,34.131.23.207 
soc-26.46.264.36.263,.815.be,34.131.97.188
soc-27.47.263.37.262,.815.be,34.131.215.31 
soc-28.48.262.38.261,.815.be,34.126.216.26 
soc-29.49.261.39.260,.815.be,34.126.223.247 
soc-30.50.260.40.259,.815.be,34.131.241.58 
soc-31.51.259.41.258,.815.be,34.131.247.79 
soc-32.52.258.42.257,.815.be,34.126.211.137 
soc-33.53.257.43.256,.815.be,34.131.23.207 
soc-34.54.256.44.255,.815.be,34.131.97.188
soc-35.55.255.45.254,.815.be,34.131.215.31 
soc-36.56.254.46.253,.815.be,34.126.216.26 
soc-37.57.253.47.252,.815.be,34.126.223.247 
soc-38.58.252.48.251,.815.be,34.131.241.58 
soc-39.59.251.49.250,.815.be,34.131.247.79 
soc-40.60.250.50.249,.815.be,34.126.211.137 
gol-01.21.289.11.288,.815.be,34.131.23.207 
gol-02.22.288.12.287,.815.be,34.131.97.188
gol-03.23.287.13.286,.815.be,34.131.215.31 
gol-04.24.286.14.285,.815.be,34.126.216.26 
gol-05.25.285.15.284,.815.be,34.126.223.247 
gol-06.26.284.16.283,.815.be,34.131.241.58 
gol-07.27.283.17.282,.815.be,34.131.247.79 
gol-08.28.282.18.281,.815.be,34.126.211.137 
gol-09.29.281.19.280,.815.be,34.131.23.207 
gol-10.30.280.20.279,.815.be,34.131.97.188
gol-11.31.279.21.278,.815.be,34.131.215.31 
gol-12.32.278.22.277,.815.be,34.126.216.26 
gol-13.33.277.23.276,.815.be,34.126.223.247 
gol-14.34.276.24.275,.815.be,34.131.241.58 
gol-15.35.275.25.274,.815.be,34.131.247.79 
gol-16.36.274.26.273,.815.be,34.126.211.137 
gol-17.37.273.27.272,.815.be,34.131.23.207 
gol-18.38.272.28.271,.815.be,34.131.97.188
gol-19.39.271.29.270,.815.be,34.131.215.31 
gol-20.40.270.30.269,.815.be,34.126.216.26 
gol-21.41.269.31.268,.815.be,34.126.223.247 
gol-22.42.268.32.267,.815.be,34.131.241.58 
gol-23.43.267.33.266,.815.be,34.131.247.79 
gol-24.44.266.34.265,.815.be,34.126.211.137 
gol-25.45.265.35.264,.815.be,34.131.23.207 
gol-26.46.264.36.263,.815.be,34.131.97.188
gol-27.47.263.37.262,.815.be,34.131.215.31 
gol-28.48.262.38.261,.815.be,34.126.216.26 
gol-29.49.261.39.260,.815.be,34.126.223.247 
gol-30.50.260.40.259,.815.be,34.131.241.58 
gol-31.51.259.41.258,.815.be,34.131.247.79 
gol-32.52.258.42.257,.815.be,34.126.211.137 
gol-33.53.257.43.256,.815.be,34.131.23.207 
gol-34.54.256.44.255,.815.be,34.131.97.188
gol-35.55.255.45.254,.815.be,34.131.215.31 
gol-36.56.254.46.253,.815.be,34.126.216.26 
gol-37.57.253.47.252,.815.be,34.126.223.247 
gol-38.58.252.48.251,.815.be,34.131.241.58 
gol-39.59.251.49.250,.815.be,34.131.247.79 
gol-40.60.250.50.249,.815.be,34.126.211.137 
